,sch_id,diploma_desc,grad_desc,independent_desc,location,province,sch_competent_desc,sch_create_time,sch_english_name,sch_logo,sch_name,sch_run_type,sch_run_type_desc,sch_tags,sch_type_desc,sch_type_tag_desc
0,52ac2e9a747aec013fcf5190,本科,研究生点,,北京市,北京,教育部,1898,Peking University,https://storage-oss.ipin.com/school-icon/52ac2e9a747aec013fcf5190.jpg,北京大学,1,公立大学,"['公立大学', '本科', '综合', '985', '211', '双一流', '研究生点']",综合,"['985', '211', '双一流']"
1,52ac2e99747aec013fcf4e6f,本科,研究生点,,北京市,北京,教育部,1911,Tsinghua University,https://storage-oss.ipin.com/school-icon/52ac2e99747aec013fcf4e6f.jpg,清华大学,1,公立大学,"['公立大学', '本科', '综合', '985', '211', '双一流', '研究生点']",综合,"['985', '211', '双一流']"
2,52aec45b747aec16a625212f,本科,研究生点,,北京市,北京,中国科学院,1978,University of Chinese Academy of Sciences,https://storage-oss.ipin.com/school-icon/52aec45b747aec16a625212f.jpg,中国科学院大学,1,公立大学,"['公立大学', '本科', '综合', '双一流', '研究生点']",综合,['双一流']
3,52ac2e9b747aec013fcf5417,本科,研究生点,,上海市,上海,教育部,1905,Fudan University,https://storage-oss.ipin.com/school-icon/52ac2e9b747aec013fcf5417.jpg,复旦大学,1,公立大学,"['公立大学', '本科', '综合', '985', '211', '双一流', '研究生点']",综合,"['985', '211', '双一流']"
4,52ac2e99747aec013fcf4f0b,本科,研究生点,,北京市,北京,教育部,1937,Renmin University of China,https://storage-oss.ipin.com/school-icon/52ac2e99747aec013fcf4f0b.jpg,中国人民大学,1,公立大学,"['公立大学', '本科', '综合', '985', '211', '双一流', '研究生点']",综合,"['985', '211', '双一流']"
5,52ac2e9a747aec013fcf5268,本科,研究生点,,浙江杭州市,浙江,教育部,1897,Zhejiang University,https://storage-oss.ipin.com/school-icon/52ac2e9a747aec013fcf5268.jpg,浙江大学,1,公立大学,"['公立大学', '本科', '综合', '985', '211', '双一流', '研究生点']",综合,"['985', '211', '双一流']"
6,52ac2e99747aec013fcf4ea1,本科,研究生点,,上海市,上海,教育部,1896,Shanghai Jiao Tong University,https://storage-oss.ipin.com/school-icon/52ac2e99747aec013fcf4ea1.jpg,上海交通大学,1,公立大学,"['公立大学', '本科', '综合', '985', '211', '双一流', '研究生点']",综合,"['985', '211', '双一流']"
7,52ac2e9a747aec013fcf5081,本科,研究生点,,江苏南京市,江苏,教育部,1902,Nanjing University,https://storage-oss.ipin.com/school-icon/52ac2e9a747aec013fcf5081.jpg,南京大学,1,公立大学,"['公立大学', '本科', '综合', '985', '211', '双一流', '研究生点']",综合,"['985', '211', '双一流']"
8,52ac2e9a747aec013fcf50e8,本科,研究生点,,湖北武汉市,湖北,教育部,1893,Wuhan University,https://storage-oss.ipin.com/school-icon/52ac2e9a747aec013fcf50e8.jpg,武汉大学,1,公立大学,"['公立大学', '本科', '综合', '985', '211', '双一流', '研究生点']",综合,"['985', '211', '双一流']"
9,52ac2e9b747aec013fcf5338,本科,研究生点,,广东广州市,广东,教育部,1924,Sun Yat-sen University,https://storage-oss.ipin.com/school-icon/52ac2e9b747aec013fcf5338.jpg,中山大学,1,公立大学,"['公立大学', '本科', '综合', '985', '211', '双一流', '研究生点']",综合,"['985', '211', '双一流']"
10,52ac2e9b747aec013fcf53f1,本科,研究生点,,吉林长春市,吉林,教育部,1946,Jilin University,https://storage-oss.ipin.com/school-icon/52ac2e9b747aec013fcf53f1.jpg,吉林大学,1,公立大学,"['公立大学', '本科', '综合', '985', '211', '双一流', '研究生点']",综合,"['985', '211', '双一流']"
11,52ac2e9a747aec013fcf523c,本科,研究生点,,湖北武汉市,湖北,教育部,1952,Huazhong University of Science and Technology,https://storage-oss.ipin.com/school-icon/52ac2e9a747aec013fcf523c.jpg,华中科技大学,1,公立大学,"['公立大学', '本科', '综合', '985', '211', '双一流', '研究生点']",综合,"['985', '211', '双一流']"
12,52ac2e98747aec013fcf4b14,本科,研究生点,,天津市,天津,教育部,1895,Tianjin University,https://storage-oss.ipin.com/school-icon/52ac2e98747aec013fcf4b14.jpg,天津大学,1,公立大学,"['公立大学', '本科', '工科', '985', '211', '双一流', '研究生点']",工科,"['985', '211', '双一流']"
13,52ac2e99747aec013fcf4e15,本科,研究生点,,四川成都市,四川,教育部,1896,Sichuan University,https://storage-oss.ipin.com/school-icon/52ac2e99747aec013fcf4e15.jpg,四川大学,1,公立大学,"['公立大学', '本科', '综合', '985', '211', '双一流', '研究生点']",综合,"['985', '211', '双一流']"
14,52ac2e9a747aec013fcf5307,本科,研究生点,,安徽合肥市,安徽,中国科学院,1958,University of Science and Technology of China,https://storage-oss.ipin.com/school-icon/52ac2e9a747aec013fcf5307.jpg,中国科学技术大学,1,公立大学,"['公立大学', '本科', '工科', '985', '211', '双一流', '研究生点']",工科,"['985', '211', '双一流']"
15,52ac2e98747aec013fcf4b03,本科,研究生点,,天津市,天津,教育部,1919,Nankai University,https://storage-oss.ipin.com/school-icon/52ac2e98747aec013fcf4b03.jpg,南开大学,1,公立大学,"['公立大学', '本科', '综合', '985', '211', '双一流', '研究生点']",综合,"['985', '211', '双一流']"
16,52ac2e9a747aec013fcf511e,本科,研究生点,,北京市,北京,教育部,1902,Beijing Normal University,https://storage-oss.ipin.com/school-icon/52ac2e9a747aec013fcf511e.jpg,北京师范大学,1,公立大学,"['公立大学', '本科', '师范', '985', '211', '双一流', '研究生点']",师范,"['985', '211', '双一流']"
17,52ac2e9b747aec013fcf53d6,本科,研究生点,,陕西西安市,陕西,教育部,1896,Xi'an Jiaotong University,https://storage-oss.ipin.com/school-icon/52ac2e9b747aec013fcf53d6.jpg,西安交通大学,1,公立大学,"['公立大学', '本科', '综合', '985', '211', '双一流', '研究生点']",综合,"['985', '211', '双一流']"
18,52ac2e9a747aec013fcf51e2,本科,研究生点,,黑龙江哈尔滨市,黑龙江,工业和信息化部,1920,Harbin Institute of Technology,https://storage-oss.ipin.com/school-icon/52ac2e9a747aec013fcf51e2.jpg,哈尔滨工业大学,1,公立大学,"['公立大学', '本科', '工科', '985', '211', '双一流', '研究生点']",工科,"['985', '211', '双一流']"
19,52ac2e98747aec013fcf4b88,本科,研究生点,,山东济南市,山东,教育部,1901,Shandong University,https://storage-oss.ipin.com/school-icon/52ac2e98747aec013fcf4b88.jpg,山东大学,1,公立大学,"['公立大学', '本科', '综合', '985', '211', '双一流', '研究生点']",综合,"['985', '211', '双一流']"
20,52ac2e99747aec013fcf4f1e,本科,研究生点,,湖南长沙市,湖南,教育部,2000,Central South University,https://storage-oss.ipin.com/school-icon/52ac2e99747aec013fcf4f1e.jpg,中南大学,1,公立大学,"['公立大学', '本科', '综合', '985', '211', '双一流', '研究生点']",综合,"['985', '211', '双一流']"
21,52ac2e98747aec013fcf4bff,本科,研究生点,,福建厦门市,福建,教育部,1921,Xiamen University,https://storage-oss.ipin.com/school-icon/52ac2e98747aec013fcf4bff.jpg,厦门大学,1,公立大学,"['公立大学', '本科', '综合', '985', '211', '双一流', '研究生点']",综合,"['985', '211', '双一流']"
22,52ac2e98747aec013fcf4c1d,本科,研究生点,,上海市,上海,教育部,1907,Tongji University,https://storage-oss.ipin.com/school-icon/52ac2e98747aec013fcf4c1d.jpg,同济大学,1,公立大学,"['公立大学', '本科', '工科', '985', '211', '双一流', '研究生点']",工科,"['985', '211', '双一流']"
23,52ac2e98747aec013fcf4b08,本科,研究生点,,江苏南京市,江苏,教育部,1902,Southeast University,https://storage-oss.ipin.com/school-icon/52ac2e98747aec013fcf4b08.jpg,东南大学,1,公立大学,"['公立大学', '本科', '综合', '985', '211', '双一流', '研究生点']",综合,"['985', '211', '双一流']"
24,52ac2e98747aec013fcf4ab7,本科,研究生点,,北京市,北京,工业和信息化部,1952,Beihang University,https://storage-oss.ipin.com/school-icon/52ac2e98747aec013fcf4ab7.jpg,北京航空航天大学,1,公立大学,"['公立大学', '本科', '工科', '985', '211', '双一流', '研究生点']",工科,"['985', '211', '双一流']"
25,52ac2e97747aec013fcf49eb,本科,研究生点,,辽宁沈阳市,辽宁,教育部,1923,,https://storage-oss.ipin.com/school-icon/52ac2e97747aec013fcf49eb.jpg,东北大学,1,公立大学,"['公立大学', '本科', '工科', '985', '211', '双一流', '研究生点']",工科,"['985', '211', '双一流']"
26,52ac2e98747aec013fcf4b5c,本科,研究生点,,陕西西安市,陕西,工业和信息化部,1938,Northwestern Polytechnical University,https://storage-oss.ipin.com/school-icon/52ac2e98747aec013fcf4b5c.jpg,西北工业大学,1,公立大学,"['公立大学', '本科', '工科', '985', '211', '双一流', '研究生点']",工科,"['985', '211', '双一流']"
27,52ac2e98747aec013fcf4aaa,本科,研究生点,,上海市,上海,教育部,1951,East China Normal University,https://storage-oss.ipin.com/school-icon/52ac2e98747aec013fcf4aaa.jpg,华东师范大学,1,公立大学,"['公立大学', '本科', '师范', '985', '211', '双一流', '研究生点']",师范,"['985', '211', '双一流']"
28,52ac2e98747aec013fcf4c5b,本科,研究生点,,北京市,北京,工业和信息化部,1940,Beijing Institute of Technology,https://storage-oss.ipin.com/school-icon/52ac2e98747aec013fcf4c5b.jpg,北京理工大学,1,公立大学,"['公立大学', '本科', '工科', '985', '211', '双一流', '研究生点']",工科,"['985', '211', '双一流']"
29,52ac2e98747aec013fcf4b1b,本科,研究生点,,广东广州市,广东,教育部,1952,South China University of Technology,https://storage-oss.ipin.com/school-icon/52ac2e98747aec013fcf4b1b.jpg,华南理工大学,1,公立大学,"['公立大学', '本科', '工科', '985', '211', '双一流', '研究生点']",工科,"['985', '211', '双一流']"
30,52ac2e98747aec013fcf4a79,本科,研究生点,,辽宁大连市,辽宁,教育部,1949,Dalian University of Technology,https://storage-oss.ipin.com/school-icon/52ac2e98747aec013fcf4a79.jpg,大连理工大学,1,公立大学,"['公立大学', '本科', '工科', '985', '211', '双一流', '研究生点']",工科,"['985', '211', '双一流']"
31,52ac2e97747aec013fcf49d7,本科,研究生点,,湖南长沙市,湖南,教育部,1903,Hunan University,https://storage-oss.ipin.com/school-icon/52ac2e97747aec013fcf49d7.jpg,湖南大学,1,公立大学,"['公立大学', '本科', '综合', '985', '211', '双一流', '研究生点']",综合,"['985', '211', '双一流']"
32,52ac2e9a747aec013fcf51e5,本科,研究生点,,重庆市,重庆,教育部,1929,Chongqing University,https://storage-oss.ipin.com/school-icon/52ac2e9a747aec013fcf51e5.jpg,重庆大学,1,公立大学,"['公立大学', '本科', '综合', '985', '211', '双一流', '研究生点']",综合,"['985', '211', '双一流']"
33,52ac2e9a747aec013fcf51f7,本科,研究生点,,北京市,北京,教育部,1905,China Agricultural University,https://storage-oss.ipin.com/school-icon/52ac2e9a747aec013fcf51f7.jpg,中国农业大学,1,公立大学,"['公立大学', '本科', '农业', '985', '211', '双一流', '研究生点']",农业,"['985', '211', '双一流']"
34,52ac2e9a747aec013fcf4fcd,本科,研究生点,,甘肃兰州市,甘肃,教育部,1909,Lanzhou University,https://storage-oss.ipin.com/school-icon/52ac2e9a747aec013fcf4fcd.jpg,兰州大学,1,公立大学,"['公立大学', '本科', '综合', '985', '211', '双一流', '研究生点']",综合,"['985', '211', '双一流']"
35,52ac2e99747aec013fcf4ef8,本科,研究生点,,湖北武汉市,湖北,教育部,1903,,https://storage-oss.ipin.com/school-icon/52ac2e99747aec013fcf4ef8.jpg,华中师范大学,1,公立大学,"['公立大学', '本科', '师范', '211', '双一流', '研究生点']",师范,"['211', '双一流']"
36,52ac2e9b747aec013fcf53ef,本科,研究生点,,四川成都市,四川,教育部,1956,University of Electronic Science and Technology of China,https://storage-oss.ipin.com/school-icon/52ac2e9b747aec013fcf53ef.jpg,电子科技大学,1,公立大学,"['公立大学', '本科', '工科', '985', '211', '双一流', '研究生点']",工科,"['985', '211', '双一流']"
37,52ac2e99747aec013fcf4e24,本科,研究生点,,重庆市,重庆,教育部,1906,Southwest University,https://storage-oss.ipin.com/school-icon/52ac2e99747aec013fcf4e24.jpg,西南大学,1,公立大学,"['公立大学', '本科', '综合', '211', '双一流', '研究生点']",综合,"['211', '双一流']"
38,52ac2e99747aec013fcf4e12,本科,研究生点,,江苏南京市,江苏,教育部,1915,Hohai University,https://storage-oss.ipin.com/school-icon/52ac2e99747aec013fcf4e12.jpg,河海大学,1,公立大学,"['公立大学', '本科', '工科', '211', '双一流', '研究生点']",工科,"['211', '双一流']"
39,52ac2e9a747aec013fcf5287,本科,研究生点,,湖北武汉市,湖北,教育部,1898,,https://storage-oss.ipin.com/school-icon/52ac2e9a747aec013fcf5287.jpg,武汉理工大学,1,公立大学,"['公立大学', '本科', '工科', '211', '双一流', '研究生点']",工科,"['211', '双一流']"
40,52ac2e9a747aec013fcf5137,本科,研究生点,,四川成都市,四川,教育部,1896,Southwest Jiaotong University,https://storage-oss.ipin.com/school-icon/52ac2e9a747aec013fcf5137.jpg,西南交通大学,1,公立大学,"['公立大学', '本科', '工科', '211', '双一流', '研究生点']",工科,"['211', '双一流']"
41,52ac2e9a747aec013fcf501c,本科,研究生点,,北京市,北京,教育部,1952,University of Science and Technology Beijing,https://storage-oss.ipin.com/school-icon/52ac2e9a747aec013fcf501c.jpg,北京科技大学,1,公立大学,"['公立大学', '本科', '工科', '211', '双一流', '研究生点']",工科,"['211', '双一流']"
42,52ac2e9a747aec013fcf5211,本科,研究生点,,湖北武汉市,湖北,教育部,1898,Huazhong Agricultural University,https://storage-oss.ipin.com/school-icon/52ac2e9a747aec013fcf5211.jpg,华中农业大学,1,公立大学,"['公立大学', '本科', '农业', '211', '双一流', '研究生点']",农业,"['211', '双一流']"
43,52ac2e97747aec013fcf49b0,本科,研究生点,,北京市,北京,教育部,1896,Beijing Jiaotong University,https://storage-oss.ipin.com/school-icon/52ac2e97747aec013fcf49b0.jpg,北京交通大学,1,公立大学,"['公立大学', '本科', '工科', '211', '双一流', '研究生点']",工科,"['211', '双一流']"
44,52ac2e97747aec013fcf4a07,本科,研究生点,,陕西西安市,陕西,陕西省教育厅,1902,,https://storage-oss.ipin.com/school-icon/52ac2e97747aec013fcf4a07.jpg,西北大学,1,公立大学,"['公立大学', '本科', '综合', '211', '双一流', '研究生点']",综合,"['211', '双一流']"
45,52ac2e98747aec013fcf4bfa,本科,研究生点,,河南郑州市,河南,河南省教育厅,1956,Zhengzhou University,https://storage-oss.ipin.com/school-icon/52ac2e98747aec013fcf4bfa.jpg,郑州大学,1,公立大学,"['公立大学', '本科', '综合', '211', '双一流', '研究生点']",综合,"['211', '双一流']"
46,52ac2e9a747aec013fcf51b8,本科,研究生点,,江苏南京市,江苏,教育部,1902,,https://storage-oss.ipin.com/school-icon/52ac2e9a747aec013fcf51b8.jpg,南京农业大学,1,公立大学,"['公立大学', '本科', '农业', '211', '双一流', '研究生点']",农业,"['211', '双一流']"
47,52ac2e99747aec013fcf4dc3,本科,研究生点,,上海市,上海,教育部,1952,East China University of Science and Technology,https://storage-oss.ipin.com/school-icon/52ac2e99747aec013fcf4dc3.jpg,华东理工大学,1,公立大学,"['公立大学', '本科', '工科', '211', '双一流', '研究生点']",工科,"['211', '双一流']"
48,52ac2e98747aec013fcf4ac6,本科,研究生点,,江苏苏州市,江苏,江苏省教育厅,1900,Soochow University,https://storage-oss.ipin.com/school-icon/52ac2e98747aec013fcf4ac6.jpg,苏州大学,1,公立大学,"['公立大学', '本科', '综合', '211', '双一流', '研究生点']",综合,"['211', '双一流']"
49,52ac2e9a747aec013fcf511c,本科,研究生点,,江苏南京市,江苏,工业和信息化部,1953,Nanjing University of Science and Technology,https://storage-oss.ipin.com/school-icon/52ac2e9a747aec013fcf511c.jpg,南京理工大学,1,公立大学,"['公立大学', '本科', '工科', '211', '双一流', '研究生点']",工科,"['211', '双一流']"
50,52ac2e9b747aec013fcf53bb,本科,研究生点,,陕西西安市,陕西,教育部,1931,Xidian University,https://storage-oss.ipin.com/school-icon/52ac2e9b747aec013fcf53bb.jpg,西安电子科技大学,1,公立大学,"['公立大学', '本科', '工科', '211', '双一流', '研究生点']",工科,"['211', '双一流']"
51,52ac2e98747aec013fcf4b73,本科,研究生点,,吉林长春市,吉林,教育部,1946,Northeast Normal University,https://storage-oss.ipin.com/school-icon/52ac2e98747aec013fcf4b73.jpg,东北师范大学,1,公立大学,"['公立大学', '本科', '师范', '211', '双一流', '研究生点']",师范,"['211', '双一流']"
52,52ac2e98747aec013fcf4ba9,本科,研究生点,,江苏南京市,江苏,江苏省教育厅,1902,Nanjing Normal University,https://storage-oss.ipin.com/school-icon/52ac2e98747aec013fcf4ba9.jpg,南京师范大学,1,公立大学,"['公立大学', '本科', '师范', '211', '双一流', '研究生点']",师范,"['211', '双一流']"
53,52ac2e9a747aec013fcf4fa9,本科,研究生点,,山东青岛市,山东,教育部,1924,Ocean University of China,https://storage-oss.ipin.com/school-icon/52ac2e9a747aec013fcf4fa9.jpg,中国海洋大学,1,公立大学,"['公立大学', '本科', '综合', '985', '211', '双一流', '研究生点']",综合,"['985', '211', '双一流']"
54,52ac2e9a747aec013fcf51d4,本科,研究生点,,湖北武汉市,湖北,教育部,1952,,https://storage-oss.ipin.com/school-icon/52ac2e9a747aec013fcf51d4.jpg,中国地质大学(武汉),1,公立大学,"['公立大学', '本科', '工科', '211', '双一流', '研究生点']",工科,"['211', '双一流']"
55,52ac2e98747aec013fcf4a8d,本科,研究生点,,陕西,陕西,教育部,1934,Northwest A&F University,https://storage-oss.ipin.com/school-icon/52ac2e98747aec013fcf4a8d.jpg,西北农林科技大学,1,公立大学,"['公立大学', '本科', '农业', '985', '211', '双一流', '研究生点']",农业,"['985', '211', '双一流']"
56,52ac2e9a747aec013fcf517e,本科,研究生点,,江苏南京市,江苏,工业和信息化部,1952,Nanjing University of Aeronautics and Astronautics,https://storage-oss.ipin.com/school-icon/52ac2e9a747aec013fcf517e.jpg,南京航空航天大学,1,公立大学,"['公立大学', '本科', '工科', '211', '双一流', '研究生点']",工科,"['211', '双一流']"
57,52ac2e99747aec013fcf4dc1,本科,研究生点,,北京市,北京,教育部,1955,Beijing University of Posts and Telecommunications,https://storage-oss.ipin.com/school-icon/52ac2e99747aec013fcf4dc1.jpg,北京邮电大学,1,公立大学,"['公立大学', '本科', '工科', '211', '双一流', '研究生点']",工科,"['211', '双一流']"
58,52ac2e99747aec013fcf4f71,本科,研究生点,,上海市,上海,上海市教育委员会,1994,Shanghai University,https://storage-oss.ipin.com/school-icon/52ac2e99747aec013fcf4f71.jpg,上海大学,1,公立大学,"['公立大学', '本科', '综合', '211', '双一流', '研究生点']",综合,"['211', '双一流']"
59,52ac2e9a747aec013fcf5224,本科,研究生点,,湖南长沙市,湖南,湖南省教育厅,1938,Hunan Normal University,https://storage-oss.ipin.com/school-icon/52ac2e9a747aec013fcf5224.jpg,湖南师范大学,1,公立大学,"['公立大学', '本科', '师范', '211', '双一流', '研究生点']",师范,"['211', '双一流']"
60,52ac2e99747aec013fcf4d06,本科,研究生点,,广东广州市,广东,国务院侨务办公室,1906,Jinan University,https://storage-oss.ipin.com/school-icon/52ac2e99747aec013fcf4d06.jpg,暨南大学,1,公立大学,"['公立大学', '本科', '综合', '211', '双一流', '研究生点']",综合,"['211', '双一流']"
61,52ac2e9b747aec013fcf536d,本科,研究生点,,安徽合肥市,安徽,教育部,1945,Hefei University of Technology,https://storage-oss.ipin.com/school-icon/52ac2e9b747aec013fcf536d.jpg,合肥工业大学,1,公立大学,"['公立大学', '本科', '工科', '211', '双一流', '研究生点']",工科,"['211', '双一流']"
62,52ac2e9a747aec013fcf50ba,本科,研究生点,,黑龙江哈尔滨市,黑龙江,工业和信息化部,1953,Harbin Engineering University,https://storage-oss.ipin.com/school-icon/52ac2e9a747aec013fcf50ba.jpg,哈尔滨工程大学,1,公立大学,"['公立大学', '本科', '工科', '211', '双一流', '研究生点']",工科,"['211', '双一流']"
63,52ac2e98747aec013fcf4aec,本科,研究生点,,江西南昌市,江西,江西省教育厅,1921,Nanchang University,https://storage-oss.ipin.com/school-icon/52ac2e98747aec013fcf4aec.jpg,南昌大学,1,公立大学,"['公立大学', '本科', '综合', '211', '双一流', '研究生点']",综合,"['211', '双一流']"
64,52ac2e9a747aec013fcf4ffa,本科,研究生点,,陕西西安市,陕西,教育部,1944,,https://storage-oss.ipin.com/school-icon/52ac2e9a747aec013fcf4ffa.jpg,陕西师范大学,1,公立大学,"['公立大学', '本科', '师范', '211', '双一流', '研究生点']",师范,"['211', '双一流']"
65,52ac2e99747aec013fcf4cd1,本科,研究生点,,广东广州市,广东,广东省教育厅,1933,South China Normal University,https://storage-oss.ipin.com/school-icon/52ac2e99747aec013fcf4cd1.jpg,华南师范大学,1,公立大学,"['公立大学', '本科', '师范', '211', '双一流', '研究生点']",师范,"['211', '双一流']"
66,52ac2e9a747aec013fcf4ff5,本科,研究生点,,云南昆明市,云南,云南省教育厅,1954,Kunming University of Science And Technology,https://storage-oss.ipin.com/school-icon/52ac2e9a747aec013fcf4ff5.jpg,昆明理工大学,1,公立大学,"['公立大学', '本科', '工科', '研究生点']",工科,
67,52ac2e98747aec013fcf4b29,本科,研究生点,,上海市,上海,教育部,1951,Donghua University,https://storage-oss.ipin.com/school-icon/52ac2e98747aec013fcf4b29.jpg,东华大学,1,公立大学,"['公立大学', '本科', '工科', '211', '双一流', '研究生点']",工科,"['211', '双一流']"
68,52ac2e9b747aec013fcf534e,本科,研究生点,,湖北武汉市,湖北,教育部,1948,Zhongnan University of Economics and Law,https://storage-oss.ipin.com/school-icon/52ac2e9b747aec013fcf534e.jpg,中南财经政法大学,1,公立大学,"['公立大学', '本科', '财经', '211', '双一流', '研究生点']",财经,"['211', '双一流']"
69,52ac2e9a747aec013fcf4fba,本科,研究生点,,云南昆明市,云南,云南省教育厅,1922,Yunnan University,https://storage-oss.ipin.com/school-icon/52ac2e9a747aec013fcf4fba.jpg,云南大学,1,公立大学,"['公立大学', '本科', '综合', '211', '双一流', '研究生点']",综合,"['211', '双一流']"
70,52ac2e9a747aec013fcf52a6,本科,研究生点,,北京市,北京,国家卫生健康委员会,1917,,https://storage-oss.ipin.com/school-icon/52ac2e9a747aec013fcf52a6.jpg,北京协和医学院,1,公立大学,"['公立大学', '本科', '医药', '双一流', '研究生点']",医药,['双一流']
71,52ac2e9a747aec013fcf527a,本科,研究生点,,上海市,上海,教育部,1917,Shanghai University of Finance and Economics,https://storage-oss.ipin.com/school-icon/52ac2e9a747aec013fcf527a.jpg,上海财经大学,1,公立大学,"['公立大学', '本科', '财经', '211', '双一流', '研究生点']",财经,"['211', '双一流']"
72,52ac2e97747aec013fcf49d1,本科,研究生点,,福建福州市,福建,福建省教育厅,1958,Fuzhou University,https://storage-oss.ipin.com/school-icon/52ac2e97747aec013fcf49d1.jpg,福州大学,1,公立大学,"['公立大学', '本科', '工科', '211', '双一流', '研究生点']",工科,"['211', '双一流']"
73,52ac2e98747aec013fcf4c9e,本科,研究生点,,北京市,北京,教育部,1952,,https://storage-oss.ipin.com/school-icon/52ac2e98747aec013fcf4c9e.jpg,中国政法大学,1,公立大学,"['公立大学', '本科', '政法', '211', '双一流', '研究生点']",政法,"['211', '双一流']"
74,52ac2e9b747aec013fcf53b4,本科,研究生点,,江苏徐州市,江苏,教育部,1909,,https://storage-oss.ipin.com/school-icon/52ac2e9b747aec013fcf53b4.jpg,中国矿业大学,1,公立大学,"['公立大学', '本科', '工科', '211', '双一流', '研究生点']",工科,"['211', '双一流']"
75,52ac2e9a747aec013fcf5089,本科,研究生点,,江苏无锡市,江苏,教育部,1902,Jiangnan University,https://storage-oss.ipin.com/school-icon/52ac2e9a747aec013fcf5089.jpg,江南大学,1,公立大学,"['公立大学', '本科', '综合', '211', '双一流', '研究生点']",综合,"['211', '双一流']"
76,52ac2e98747aec013fcf4bc0,本科,研究生点,,北京市,北京,教育部,1958,,https://storage-oss.ipin.com/school-icon/52ac2e98747aec013fcf4bc0.jpg,北京化工大学,1,公立大学,"['公立大学', '本科', '工科', '211', '双一流', '研究生点']",工科,"['211', '双一流']"
77,52ac2e98747aec013fcf4bbe,本科,研究生点,,山东青岛市,山东,教育部,1953,,https://storage-oss.ipin.com/school-icon/52ac2e98747aec013fcf4bbe.jpg,中国石油大学(华东),1,公立大学,"['公立大学', '本科', '工科', '211', '双一流', '研究生点']",工科,"['211', '双一流']"
78,52ac2e99747aec013fcf4eea,本科,研究生点,,广东广州市,广东,广东省教育厅,1909,South China Agricultural University,https://storage-oss.ipin.com/school-icon/52ac2e99747aec013fcf4eea.jpg,华南农业大学,1,公立大学,"['公立大学', '本科', '农业', '研究生点']",农业,
79,52ac2e9a747aec013fcf5046,本科,研究生点,,河北秦皇岛市,河北,河北省教育厅,1920,Yanshan University,https://storage-oss.ipin.com/school-icon/52ac2e9a747aec013fcf5046.jpg,燕山大学,1,公立大学,"['公立大学', '本科', '工科', '研究生点']",工科,
80,52ac2e99747aec013fcf4d5d,本科,研究生点,,河南开封市,河南,河南省教育厅,1912,Henan University,https://storage-oss.ipin.com/school-icon/52ac2e99747aec013fcf4d5d.jpg,河南大学,1,公立大学,"['公立大学', '本科', '综合', '双一流', '研究生点']",综合,['双一流']
81,52ac2e99747aec013fcf4e9f,本科,研究生点,,浙江宁波市,浙江,浙江省教育厅,1986,Ningbo University,https://storage-oss.ipin.com/school-icon/52ac2e99747aec013fcf4e9f.jpg,宁波大学,1,公立大学,"['公立大学', '本科', '综合', '双一流', '研究生点']",综合,['双一流']
82,52ac2e97747aec013fcf49c4,本科,研究生点,,北京市,北京,北京市教育委员会,1954,Capital Normal University,https://storage-oss.ipin.com/school-icon/52ac2e97747aec013fcf49c4.jpg,首都师范大学,1,公立大学,"['公立大学', '本科', '师范', '双一流', '研究生点']",师范,['双一流']
83,52ac2e98747aec013fcf4acf,本科,研究生点,,福建福州市,福建,福建省教育厅,1907,,https://storage-oss.ipin.com/school-icon/52ac2e98747aec013fcf4acf.jpg,福建师范大学,1,公立大学,"['公立大学', '本科', '师范', '研究生点']",师范,
84,52ac2e9a747aec013fcf50fa,本科,研究生点,,浙江杭州市,浙江,浙江省教育厅,1953,Zhejiang University of Technology,https://storage-oss.ipin.com/school-icon/52ac2e9a747aec013fcf50fa.jpg,浙江工业大学,1,公立大学,"['公立大学', '本科', '工科', '研究生点']",工科,
85,52ac2e97747aec013fcf49e3,本科,研究生点,,广东深圳市,广东,广东省教育厅,1983,Shenzhen University,https://storage-oss.ipin.com/school-icon/52ac2e97747aec013fcf49e3.jpg,深圳大学,1,公立大学,"['公立大学', '本科', '综合', '研究生点']",综合,
86,52ac2e97747aec013fcf4a12,本科,研究生点,,浙江金华市,浙江,浙江省教育厅,1956,Zhejiang Normal University,https://storage-oss.ipin.com/school-icon/52ac2e97747aec013fcf4a12.jpg,浙江师范大学,1,公立大学,"['公立大学', '本科', '师范', '研究生点']",师范,
87,52ac2e97747aec013fcf49a6,本科,研究生点,,江苏镇江市,江苏,江苏省教育厅,1902,Jiangsu University,https://storage-oss.ipin.com/school-icon/52ac2e97747aec013fcf49a6.jpg,江苏大学,1,公立大学,"['公立大学', '本科', '综合', '研究生点']",综合,
88,52ac2e98747aec013fcf4b91,本科,研究生点,,上海市,上海,上海市教育委员会,1906,University of Shanghai For Science And Technology,https://storage-oss.ipin.com/school-icon/52ac2e98747aec013fcf4b91.jpg,上海理工大学,1,公立大学,"['公立大学', '本科', '工科', '研究生点']",工科,
89,52ac2e99747aec013fcf4ea5,本科,研究生点,,广西南宁市,广西,广西壮族自治区教育厅,1928,Guangxi University,https://storage-oss.ipin.com/school-icon/52ac2e99747aec013fcf4ea5.jpg,广西大学,1,公立大学,"['公立大学', '本科', '综合', '211', '双一流', '研究生点']",综合,"['211', '双一流']"
